
==========Welcome to the Peg Solirtaire Simulator==========
              2026 AI 801 Section 001: Group 5

SHALL WE PLAY A GAME?
1. Simulate Peg Solitaire
2. Simulate Peg Duotaire
3. Run Test Bench
4. User Plays Peg Duotaire
5. Launch GUI
Your choice: Running Test Bench...
Select test type: 
1. Compare Performance of Search Algorithms
2. Compare Performance of Game Algorithms
3. Compare Performance of Dict and Bitmask Data Structures
4. Compare Performance of Different Direction Orders

depth_first_bfs on Triangle board
   1.78 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southeast', 'Northwest', 'Southwest', 'Northeast', 'East']
   1.77 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southeast', 'Northwest', 'Northeast', 'East', 'Southwest']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southeast', 'Northwest', 'Northeast', 'Southwest', 'East']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'East', 'Southeast', 'Northeast', 'Northwest']
   1.80 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'East', 'Southeast', 'Northwest', 'Northeast']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'East', 'Northeast', 'Southeast', 'Northwest']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'East', 'Northeast', 'Northwest', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'East', 'Northwest', 'Southeast', 'Northeast']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'East', 'Northwest', 'Northeast', 'Southeast']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Southeast', 'East', 'Northeast', 'Northwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Southeast', 'East', 'Northwest', 'Northeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Southeast', 'Northeast', 'East', 'Northwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Southeast', 'Northeast', 'Northwest', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Southeast', 'Northwest', 'East', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Southeast', 'Northwest', 'Northeast', 'East']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northeast', 'East', 'Southeast', 'Northwest']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northeast', 'East', 'Northwest', 'Southeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northeast', 'Southeast', 'East', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northeast', 'Southeast', 'Northwest', 'East']
   1.77 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northeast', 'Northwest', 'East', 'Southeast']
   1.79 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northeast', 'Northwest', 'Southeast', 'East']
   1.74 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northwest', 'East', 'Southeast', 'Northeast']
   1.76 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northwest', 'East', 'Northeast', 'Southeast']
   1.78 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northwest', 'Southeast', 'East', 'Northeast']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northwest', 'Southeast', 'Northeast', 'East']
   1.80 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northwest', 'Northeast', 'East', 'Southeast']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Southwest', 'Northwest', 'Northeast', 'Southeast', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'East', 'Southeast', 'Southwest', 'Northwest']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'East', 'Southeast', 'Northwest', 'Southwest']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'East', 'Southwest', 'Southeast', 'Northwest']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'East', 'Southwest', 'Northwest', 'Southeast']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'East', 'Northwest', 'Southeast', 'Southwest']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'East', 'Northwest', 'Southwest', 'Southeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southeast', 'East', 'Southwest', 'Northwest']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southeast', 'East', 'Northwest', 'Southwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southeast', 'Southwest', 'East', 'Northwest']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southeast', 'Southwest', 'Northwest', 'East']
   1.73 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southeast', 'Northwest', 'East', 'Southwest']
   1.74 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southeast', 'Northwest', 'Southwest', 'East']
   1.79 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southwest', 'East', 'Southeast', 'Northwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southwest', 'East', 'Northwest', 'Southeast']
   1.78 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southwest', 'Southeast', 'East', 'Northwest']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southwest', 'Southeast', 'Northwest', 'East']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southwest', 'Northwest', 'East', 'Southeast']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Southwest', 'Northwest', 'Southeast', 'East']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Northwest', 'East', 'Southeast', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Northwest', 'East', 'Southwest', 'Southeast']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Northwest', 'Southeast', 'East', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Northwest', 'Southeast', 'Southwest', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Northwest', 'Southwest', 'East', 'Southeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northeast', 'Northwest', 'Southwest', 'Southeast', 'East']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'East', 'Southeast', 'Southwest', 'Northeast']
   1.82 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'East', 'Southeast', 'Northeast', 'Southwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'East', 'Southwest', 'Southeast', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'East', 'Southwest', 'Northeast', 'Southeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'East', 'Northeast', 'Southeast', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'East', 'Northeast', 'Southwest', 'Southeast']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southeast', 'East', 'Southwest', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southeast', 'East', 'Northeast', 'Southwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southeast', 'Southwest', 'East', 'Northeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southeast', 'Southwest', 'Northeast', 'East']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southeast', 'Northeast', 'East', 'Southwest']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southeast', 'Northeast', 'Southwest', 'East']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southwest', 'East', 'Southeast', 'Northeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southwest', 'East', 'Northeast', 'Southeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southwest', 'Southeast', 'East', 'Northeast']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southwest', 'Southeast', 'Northeast', 'East']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southwest', 'Northeast', 'East', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Southwest', 'Northeast', 'Southeast', 'East']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Northeast', 'East', 'Southeast', 'Southwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Northeast', 'East', 'Southwest', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Northeast', 'Southeast', 'East', 'Southwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Northeast', 'Southeast', 'Southwest', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Northeast', 'Southwest', 'East', 'Southeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['West', 'Northwest', 'Northeast', 'Southwest', 'Southeast', 'East']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'West', 'Southwest', 'Northeast', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'West', 'Southwest', 'Northwest', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'West', 'Northeast', 'Southwest', 'Northwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'West', 'Northeast', 'Northwest', 'Southwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'West', 'Northwest', 'Southwest', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'West', 'Northwest', 'Northeast', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'Southwest', 'West', 'Northeast', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'Southwest', 'West', 'Northwest', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'Southwest', 'Northeast', 'West', 'Northwest']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Southwest', 'Northeast', 'Northwest', 'West']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Southwest', 'Northwest', 'West', 'Northeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Southwest', 'Northwest', 'Northeast', 'West']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'Northeast', 'West', 'Southwest', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'Northeast', 'West', 'Northwest', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'East', 'Northeast', 'Southwest', 'West', 'Northwest']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northeast', 'Southwest', 'Northwest', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northeast', 'Northwest', 'West', 'Southwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northeast', 'Northwest', 'Southwest', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northwest', 'West', 'Southwest', 'Northeast']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northwest', 'West', 'Northeast', 'Southwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northwest', 'Southwest', 'West', 'Northeast']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northwest', 'Southwest', 'Northeast', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northwest', 'Northeast', 'West', 'Southwest']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'East', 'Northwest', 'Northeast', 'Southwest', 'West']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'East', 'Southwest', 'Northeast', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'East', 'Southwest', 'Northwest', 'Northeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'East', 'Northeast', 'Southwest', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'East', 'Northeast', 'Northwest', 'Southwest']
   1.91 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'East', 'Northwest', 'Southwest', 'Northeast']
   1.91 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'East', 'Northwest', 'Northeast', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Southwest', 'East', 'Northeast', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Southwest', 'East', 'Northwest', 'Northeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Southwest', 'Northeast', 'East', 'Northwest']
   1.90 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Southwest', 'Northeast', 'Northwest', 'East']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Southwest', 'Northwest', 'East', 'Northeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Southwest', 'Northwest', 'Northeast', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northeast', 'East', 'Southwest', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northeast', 'East', 'Northwest', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northeast', 'Southwest', 'East', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northeast', 'Southwest', 'Northwest', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northeast', 'Northwest', 'East', 'Southwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northeast', 'Northwest', 'Southwest', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northwest', 'East', 'Southwest', 'Northeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northwest', 'East', 'Northeast', 'Southwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northwest', 'Southwest', 'East', 'Northeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northwest', 'Southwest', 'Northeast', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northwest', 'Northeast', 'East', 'Southwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'West', 'Northwest', 'Northeast', 'Southwest', 'East']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'East', 'West', 'Northeast', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'East', 'West', 'Northwest', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'East', 'Northeast', 'West', 'Northwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'East', 'Northeast', 'Northwest', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'East', 'Northwest', 'West', 'Northeast']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'East', 'Northwest', 'Northeast', 'West']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'West', 'East', 'Northeast', 'Northwest']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'West', 'East', 'Northwest', 'Northeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'West', 'Northeast', 'East', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'West', 'Northeast', 'Northwest', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'West', 'Northwest', 'East', 'Northeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'West', 'Northwest', 'Northeast', 'East']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'Northeast', 'East', 'West', 'Northwest']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northeast', 'East', 'Northwest', 'West']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'Northeast', 'West', 'East', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Southwest', 'Northeast', 'West', 'Northwest', 'East']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northeast', 'Northwest', 'East', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northeast', 'Northwest', 'West', 'East']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northwest', 'East', 'West', 'Northeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northwest', 'East', 'Northeast', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northwest', 'West', 'East', 'Northeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northwest', 'West', 'Northeast', 'East']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northwest', 'Northeast', 'East', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Southwest', 'Northwest', 'Northeast', 'West', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'East', 'West', 'Southwest', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'East', 'West', 'Northwest', 'Southwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'East', 'Southwest', 'West', 'Northwest']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'East', 'Southwest', 'Northwest', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'East', 'Northwest', 'West', 'Southwest']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'East', 'Northwest', 'Southwest', 'West']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'West', 'East', 'Southwest', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'West', 'East', 'Northwest', 'Southwest']
   1.77 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'West', 'Southwest', 'East', 'Northwest']
   1.77 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'West', 'Southwest', 'Northwest', 'East']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'West', 'Northwest', 'East', 'Southwest']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'West', 'Northwest', 'Southwest', 'East']
   1.81 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'Southwest', 'East', 'West', 'Northwest']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Southwest', 'East', 'Northwest', 'West']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'Southwest', 'West', 'East', 'Northwest']
   2.03 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southeast', 'Northeast', 'Southwest', 'West', 'Northwest', 'East']
   1.61 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Southwest', 'Northwest', 'East', 'West']
   1.58 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Southwest', 'Northwest', 'West', 'East']
   1.60 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Northwest', 'East', 'West', 'Southwest']
   1.74 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Northwest', 'East', 'Southwest', 'West']
   1.58 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Northwest', 'West', 'East', 'Southwest']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Northwest', 'West', 'Southwest', 'East']
   1.69 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Northwest', 'Southwest', 'East', 'West']
   1.82 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northeast', 'Northwest', 'Southwest', 'West', 'East']
   1.52 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'East', 'West', 'Southwest', 'Northeast']
   1.64 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'East', 'West', 'Northeast', 'Southwest']
   1.60 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'East', 'Southwest', 'West', 'Northeast']
   1.60 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'East', 'Southwest', 'Northeast', 'West']
   1.47 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'East', 'Northeast', 'West', 'Southwest']
   1.50 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'East', 'Northeast', 'Southwest', 'West']
   1.51 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'West', 'East', 'Southwest', 'Northeast']
   1.51 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'West', 'East', 'Northeast', 'Southwest']
   1.52 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'West', 'Southwest', 'East', 'Northeast']
   1.52 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'West', 'Southwest', 'Northeast', 'East']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'West', 'Northeast', 'East', 'Southwest']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'West', 'Northeast', 'Southwest', 'East']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Southwest', 'East', 'West', 'Northeast']
   7.97 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Southwest', 'East', 'Northeast', 'West']
   1.50 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Southwest', 'West', 'East', 'Northeast']
   1.47 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Southwest', 'West', 'Northeast', 'East']
   1.49 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Southwest', 'Northeast', 'East', 'West']
